COMPOUNDCODE,Aamidine,AbasicNH0,AbasicNH1,AcidGroup,AliRingAttachment,AroRingAttachment,AromaticRings,BasicGroup,BasicNH02AroRings,BasicNH0R2AroRings,BasicNH12AroRings,BasicNH1R2AroRings,C1,C10,C11,C12,C13,C2,C20,C21,C22,C23,C24,C25,C26,C27,C3,C4,C5,C6,C8,C9,CBr,CF3,CH0Aa,CH1Aa,CH2Aa,CH2hetero,CH2link,CH2long,CH3Aa,CH3hetero,CSSC,CamideNH,CamideNH0,Ester,Flex,H1a,H2,H3,H4,HAN,HAO,HAS,HAT,HDN,HDO,HDT,HaloC,HydrophobicGroup,MW,N1,N10,N11,N12,N13,N14,N2,N4,N6,N7,N8,NBA,NH1and2CdO,NRB,NbN,NegativeCharge,Nn,NnH,O10,O11,O3,O5,O6,O7,O9,OHCHCdO,Ocarbamate,OverallCharge,Pamide,Pester,PositiveCharge,RSR,Ramidine,RbasicNH0,RbasicNH1,S2,S3,SamideNH0,UB,Vx,aaCH,aaN,aaNH,aaS,aaaC,aasC,aasN,activatedCH,aldehydes,anycarbonyl,aromBr,aromCl,aromF,aromI,aromO,arylNHCO,benzylicOH,dCH2,dNH,dS,ddC,ddsN,ddssS,diazo,dsCH,dsN,dssC,dssS,dsssP,ed20,ed40,ed50,ed60,ed70,ed80,ether,ew10,ew100,ew20,ew30,ew40,ew50,ew60,ew70,ew75,ew80,ew90,f004,f005,f007,f015,f147,f244,f245,f301,f390,f392,f393,f407,f413,f440,f441,f443,f444,f456,fg5,halosp3sp3halo,hydroxyA,intraHbond5,intraHbond6,ketal,ketones,lipovolume,logP,macrocyclic,nC(sp2),nC(sp3),nCO,nCOOH,nNneutral,nNprot,nX,nc(do)n,nitro,perfluoro,polyOH,pyridine,pyridones,q017,q039,q040,q041,q137,q139,q155,q192,q257,q277,q300,q358,q453,q457,q458,q481,q483,q485,quatN,ring5nH,ringOdouble,ringat,ringdiol,sBr,sCl,sF,sI,sNH2,sOH,sPH2,sSH,sSiH3,spiroC,ssCH2,ssNH,ssO,ssPH,ssS,ssSiH2,sssCH,sssN,sssP,sssSiH,ssssC,ssssSi,sssssP,sulfonicacid,sulphates,tCH,tN,tsC,urea,zw1,zw2,zw3,0,00rganicAtom,0H,0S,0nring0at,0t0ring0diol,2C9 pKi,2D6 affinity category,ACamideO0nh0,ACamideO0nh0nh2,ASamideO0nh0,ASamideO0nh0nh2,BBB category,BBB log([brain]:[blood]),ERTL0SPtPSA,ERTL0tPSA,Flexibility,HBA,HBA0lip,HBA0prof,HBD,HBD0cam,HBD0lip,HBD0prof,HIA category,Michael0accept,P0gp category,PPB90 category,PRX0time01,PRX0time1,PRX0time2,RCamideO0nh0,RCamideO0nh0nh2,RSamideO0nh0,RSamideO0nh0nh2,Rotatable Bonds,Samide0NH,TPSA,aliphOH0t6,allylic0oxyd0t10,ami0etha0l0,ami0etha0l1,amide0dicarbonyl,basic0NH2,benzdiaz0t18,benzdiazepine0ring,branchedC0tRing,carbamate0and0thio,carbonate0carbamate,ch20lipo0t9,d0,di0widhraw0cx4,diazo0aryl,dione0104,easy0oxy0t13,ertl033,ertl035,ertl037,ertl039,ertl041,ertl043,est0lact0latm0carbm0t7,frg026,frg054,frg08,hERG pIC50,hetero0halo0di0n0arom,hindred0phe0l,hydroxylation0t8,ketone0t14,logD,logS,logS @ pH7.4,nH0indole0like,nHindole0like,nitro000ortho0t15,nitro0O,ohccn0t17,p0hetero0or0halo,p0withdraw0phe0l,phe0l,phe0l0pyr2r,phe0lic0tautomer,poly0sugars,qui0ne0type,ring0join,ring50nH0,sNH31,sp0carbons,sp20carbons,ssNH21,sssNH1,ssssN1,sulphonamide0t5,t01601,t01602,t01603,tert0amine0t11,thio0acid,thio0keto,urea0thio,xccn0t12,zz_EC50Chembl(uM),zz_Ion_Regulation_Activity,zz_Potency_Parasite (uMol),zz_SSI%
Cc1ccc(cc1)S(=O)(=O)c2c(COC(=O)c3cccc(C)c3)c(nn2C)c4ccccc4,0,0,0,0,0,9,4,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,2,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0.1944,0,0,0,0,2,4,0,6,0,0,0,0,0,460.5,0,0,2,0,0,0,0,0,0,0,0,23,0,10,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,28,342.0,13,2,0,1,2,8,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,5,5,4,1,1,2,1,0,0,0,0,4,1,6,6,6,6,0,0,0,0,0,0,0,0,13,5.013,0,21,4,1,0,2,0,0,0,0,0,0,0,0,10,8,8,10,26,16,7,14,3,22,3,5,14,3,17,13,12,9,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,0,6.0,4,0,0,0,0,0,0.01523,86.64,78.26,0.1944,6,6,6,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,7,0,78.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,5.516,0,0,0,0,5.013,0.9072,0.9072,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.075720713938118,0.0,,
Cc1ccc(cc1)S(=O)(=O)n2cc(c3ccnc(N)c3)c4cc(Br)cnc24,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,4,2,0,6,1,0,1,0,0,443.3,0,0,3,0,0,0,0,0,0,0,0,21,0,6,4,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,24,277.6,10,3,0,1,4,6,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,8,2,1,1,0,0,2,2,2,2,1,0,0,0,0,0,0,0,4,2.9810000000000003,0,18,1,0,0,4,0,1,0,0,0,0,2,0,5,4,5,6,30,20,3,14,0,18,5,3,24,4,18,9,7,5,0,0,0,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,5.966,1,0,0,0,0,0,0.4892,99.25,90.87,0.1,6,6,3,1,0,1,0,1,0,0,3,2,0,0,0,0,0,0,3,0,90.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,4.998,0,0,0,0,2.805,0.07414,2.3930000000000002,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,6.221848749616356,
Cc1ccc(cc1)c2cc3C(=O)c4ccccc4c3nn2,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04167,0,0,0,0,2,1,0,3,0,0,0,0,0,272.3,0,0,2,0,0,0,0,0,0,0,0,18,0,5,2,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,20,203.9,9,2,0,0,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,1,0,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,9,3.3289999999999997,0,16,1,1,0,2,0,0,0,0,0,0,0,0,0,4,4,6,15,8,1,8,1,17,2,1,11,2,16,8,7,5,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.678999999999999,1,0,0,0,0,1,0.1147,42.85,42.85,0.04167,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,42.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.711,0,0,0,0,3.3289999999999997,0.5182,0.5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.699404516110037,0.0,7.02502800570193,
Cc1ccc(cc1)c2cc3nc4CCCCc4c(O)n3n2,0,0,0,0,0,8,3,0,0,0,0,0,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0.04167,0,1,0,0,3,1,0,4,0,1,1,0,0,279.3,0,0,3,0,0,0,0,0,0,0,0,15,0,8,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,15,212.7,5,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,8,3.7710000000000004,0,12,5,0,0,3,0,0,0,0,0,0,0,0,0,4,8,13,21,13,1,0,1,12,5,1,10,6,17,20,13,10,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5.044,1,0,0,0,0,1,1.131,50.42,50.42,0.04167,4,4,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,50.42,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.579,0,0,0,0,3.7710000000000004,2.21,2.21,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.795066477645856,0.0,6.402304814074488,
Cc1ccc(cc1NCc2cc(Cc3ccccc3)ccc2O)c4oc5ccccc5n4,0,0,1,0,0,10,5,0,0,0,0,0,0,2,0,0,0,0,4,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.1667,0,1,1,0,2,2,0,4,1,1,2,0,0,420.5,0,0,1,0,0,0,0,1,0,0,0,27,0,8,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,27,326.9,15,1,0,0,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,4,4,2,0,0,3,1,1,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,13,6.502999999999999,0,25,3,0,0,2,0,0,0,0,0,0,0,0,3,8,8,8,17,12,6,0,1,25,3,2,7,3,20,11,9,8,0,0,0,27,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,6.279,3,0,0,0,0,1,0.7174,58.29,58.29,0.1667,4,4,3,2,1,2,1,1,0,0,3,0,0,0,0,0,0,0,6,0,58.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.311,0,0,0,0,3.972,0.4468,1.558,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.985479461242076,0.0,,
Cc1ccc2c(C)nc(Nc3nc(C)cc(n3)c4ccccc4)nc2c1,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.1034,0,0,1,0,4,0,0,4,1,0,1,0,0,341.4,0,0,4,0,0,0,0,1,0,0,0,22,0,6,5,0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,22,265.9,9,4,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,7,7,6,6,0,0,0,0,0,0,0,0,8,5.136,0,18,3,0,0,5,0,0,0,0,0,0,0,0,1,4,4,5,21,12,3,0,0,18,6,0,7,10,19,9,6,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6.2170000000000005,1,0,0,0,0,0,0.1044,63.59,63.59,0.1034,5,5,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,3,0,63.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.632999999999999,2,0,0,0,5.136,0.1465,0.1465,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.010995384301463,0.0,5.3979400086720375,
Cc1ccc2c(NC(=O)C23NN=C(S3)c4ccccc4)c1C,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.04,0,0,2,0,3,1,1,5,2,0,2,0,0,309.4,0,0,0,0,0,0,1,1,1,0,0,12,0,11,3,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,16,224.7,7,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,1,2,0,0,0,0,0,4,5,4,4,0,0,0,0,1,0,0,0,9,2.799,0,13,3,1,0,3,0,0,0,0,0,0,0,0,0,10,19,34,25,15,1,16,1,14,6,2,15,3,14,48,40,25,0,0,1,19,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5.461,0,0,0,0,0,1,0.07964,78.79,53.49,0.04,4,4,2,2,1,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,53.49,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.144,0,0,0,0,2.799,1.9869999999999999,1.9869999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,5.958607314841775,
Cc1ccc2cc(C3NC(=O)c4ccccc4N3)c(Cl)nc2c1,0,0,0,0,2,7,3,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.03846,1,0,2,0,3,1,0,4,2,0,2,0,0,323.8,0,0,1,0,0,0,1,1,0,0,0,16,0,8,3,0,3,2,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,18,230.4,8,1,0,0,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,2,2,2,1,0,0,0,0,1,0,0,7,3.1260000000000003,0,15,2,1,0,3,0,1,0,0,0,0,1,0,0,8,18,27,22,13,1,6,1,16,5,1,9,6,19,35,27,21,0,0,1,20,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.772,3,0,0,0,0,1,0.4415,54.02,54.02,0.03846,4,4,1,2,1,2,1,1,0,0,3,1,1,0,0,1,0,0,1,0,54.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.944,0,0,0,0,3.0669999999999997,1.94,1.442,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,5.769551078621726,
Cc1ccc2cc3c(N)c4c(C)ccc(C)c4nc3nc2c1,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0,0,0,0,3,0,0,3,1,0,1,0,0,287.4,0,0,2,0,0,0,0,0,0,0,0,18,0,4,3,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,18,226.4,6,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,8,8,6,6,0,0,0,0,0,0,0,0,8,3.798,0,16,3,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,16,9,0,0,0,16,4,0,11,5,19,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.941,1,0,0,0,0,1,0.1386,51.8,51.8,0.0,3,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,51.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.303,0,0,0,0,3.042,0.2375,1.325,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.3655227298392685,0.0,5.882728704344236,
Cc1ccc2nc(C)cc(Nc3cccc(c3)C(F)(F)F)c2c1,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,1,0,0,2,3,2,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0.12,0,0,1,0,1,0,0,1,1,0,1,1,0,316.3,0,0,1,0,0,0,0,1,0,0,0,16,0,8,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,16,222.8,8,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4,0,0,4,4,4,4,0,0,0,0,0,0,0,0,5,4.992,0,15,3,0,0,2,0,3,0,0,0,0,1,0,7,10,11,12,15,10,3,0,0,15,4,0,7,4,14,15,12,11,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5.747000000000001,3,0,0,0,0,1,0.5127,24.92,24.92,0.12,2,2,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,3,0,24.92,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.591,0,0,0,0,4.992,0.7034,0.7034,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.056159373598739,0.0,5.931814138253839,
Cc1cccc(Nc2nc(N)c3ccccc3n2)c1,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09523999999999999,0,0,1,0,3,0,0,3,2,0,2,0,0,250.3,0,0,2,0,0,0,0,1,0,0,0,16,0,4,4,0,4,2,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,16,195.1,8,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,6,2.957,0,14,1,0,0,3,1,0,0,0,0,0,0,0,1,4,4,5,16,10,2,0,0,14,4,0,4,7,12,7,5,4,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.012,1,0,0,0,0,1,0.03778,63.83,63.83,0.09523999999999999,4,4,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,63.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1610000000000005,1,0,0,0,2.083,2.0,0.8805,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.24123945609002,0.0,6.3979400086720375,
Cc1cccc(c1)N2C(=O)C3C(C2=O)C4(C(=O)C3(C(=C4c5ccc6OCOc6c5)c7ccc8OCOc8c7)c9ccccc9)c%10ccccc%10,0,0,0,0,8,10,5,0,0,0,0,0,0,0,0,2,0,2,0,5,1,4,0,0,2,0,2,0,3,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0.08475,2,0,0,0,1,7,0,8,0,0,0,0,0,659.7,0,0,0,0,0,0,0,0,0,0,1,30,0,25,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,463.4,20,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,4,2,12,0,0,0,0,4,2,2,2,2,0,0,0,0,0,0,0,1,15,4.132,0,32,7,3,0,1,0,0,0,0,0,0,0,0,0,28,66,124,34,20,5,59,3,35,3,7,33,3,39,200,165,93,0,0,3,46,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6.182,1,0,0,0,0,0,0.5476,91.37,91.37,0.08475,8,8,7,0,0,0,0,1,0,1,3,2,2,0,2,0,0,0,5,0,91.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.931,0,0,0,1,4.132,2.8369999999999997,2.8369999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5.969400278034049,0.0,6.516412703031106,
Cc1ccccc1OCCSc2nc3ccc(NC(=O)c4ccccc4)cc3s2,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0.25,0,0,1,0,2,2,2,6,1,0,1,0,0,420.6,0,0,1,0,0,0,0,1,0,0,0,21,0,9,2,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,23,308.6,12,1,0,0,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,4,1,2,2,2,2,0,0,0,0,0,0,0,0,9,5.457000000000001,0,19,3,1,0,2,0,0,0,0,0,0,0,0,8,8,8,11,18,13,8,4,3,20,4,4,9,4,15,14,11,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6.01,3,0,1,0,0,1,0.4258,104.8,51.22,0.25,4,4,5,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,8,0,51.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.76,0,0,1,0,5.457000000000001,0.5308,0.5308,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.010550182333308,0.0,5.950781977329818,
Cc1ccccc1OCCSc2nc3ccc(NC(=O)c4cccs4)cc3s2,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0.2581,0,0,1,0,2,2,3,7,1,0,1,0,0,426.6,0,0,1,0,0,0,0,1,0,0,0,20,0,9,2,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,22,301.1,10,1,0,0,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,1,2,2,2,2,0,0,0,0,0,0,0,0,6,5.236000000000001,0,17,3,1,0,2,0,0,0,0,0,0,0,0,8,8,8,11,20,15,8,4,3,18,4,5,11,4,15,13,11,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,6.044,1,0,1,0,0,1,0.6931,133.0,51.22,0.2581,4,4,6,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,8,0,51.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.662000000000001,0,0,1,0,5.236000000000001,0.491,0.491,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.303643611266668,0.0,6.15676722190199,
Cc1ccnc(NC(c2cccc(OCc3ccccc3)c2)c4ccc5cccnc5c4O)c1,0,0,1,0,0,9,5,0,0,0,0,0,0,1,1,0,0,0,2,4,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.1842,1,1,1,0,3,2,0,5,1,1,2,0,0,447.5,0,0,2,0,0,0,0,1,0,0,0,28,0,9,3,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,28,346.6,17,2,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,2,0,0,0,2,1,2,2,2,2,0,0,0,0,0,0,0,0,11,4.621,0,26,3,0,0,3,0,0,0,0,0,0,2,0,6,14,14,16,19,14,7,0,3,26,3,2,8,4,19,21,16,14,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6.308,3,0,0,0,0,0,0.8459,67.27,67.27,0.1842,5,5,2,2,1,2,1,1,0,0,3,0,0,0,0,0,0,0,7,0,67.27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.952000000000001,0,0,0,0,3.795,1.0759999999999998,0.7774,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.902395671125589,0.0,5.993533957750769,
